,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
1109,SIA/KL/MIN/33781/2015,"Quarry Project at Village Mazhuvannor, Kunnathunadu Taluk, Ernakulam, Kerala in an area of 3.0320 hectare of M/s Cochin Granites Pulickal Associates",Non-Coal Mining,04 Dec 2015,04/12/2015,26/10/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/33781/2015&type=EC&ID=3124
1110,SIA/KL/MIN/178887/2020,Menachoor ordinary clay mining project,Non-Coal Mining,10 Dec 2020,14/10/2020,06/11/2020,10/12/2020,15/12/2020,,,29/05/2021,,03/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/178887/2020&type=EC&ID=137863
1111,SIA/KL/MIN/171276/2020,Granite Building Stone Quarry of Mr. Sibish Augustine ( Conversion ToR to EC),Non-Coal Mining,04 Sep 2020,04/09/2020,,,25/09/2020,,,08/03/2021,26/04/2022,11/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/171276/2020&type=EC&ID=126866
1112,SIA/KL/MIN/182436/2020,Bharathapuzha River Basin 18,Non-Coal Mining,07 Nov 2020,07/11/2020,07/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/182436/2020&type=EC&ID=142642
1113,SIA/KL/MIN/272893/2022,"Building Stone Mine (Minor Mineral Quarry) project of Mr. M. G. BABU  located at  Survey Nos. 725/1, 725/2-2, 725/2-3, 725/2, 725/2, in Kalloorkad Village, Muvattupuzha Taluk, Ernakulam District, Kerala in an area of 0.9105 hectares.",Non-Coal Mining,12 Aug 2022,16/05/2022,06/08/2022,12/08/2022,31/08/2022,,,05/11/2022,,22/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/272893/2022&type=EC&ID=203322
1114,SIA/KL/MIN/272255/2022,Granite Building Stone Quarry of Sudheesh A.T,Non-Coal Mining,12 May 2022,12/05/2022,,,26/07/2022,,,09/09/2022,,24/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/272255/2022&type=EC&ID=203189
1115,SIA/KL/MIN/69596/2021,Proposed Granite Building Stone Quarry of N. Ramachandran,Non-Coal Mining,08 Apr 2022,01/12/2021,28/03/2022,08/04/2022,12/04/2022,,,06/06/2022,,03/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/69596/2021&type=EC&ID=194027
1116,SIA/KL/MIN/270682/2022,Laterite Building Stone Quarry of Sidhique K.P,Non-Coal Mining,02 Aug 2022,02/05/2022,05/05/2022,02/08/2022,06/08/2022,,,10/09/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/270682/2022&type=EC&ID=202810
1117,SIA/KL/MIN/149966/2020,Laterite Building Stone Quarry of Aneesh G Krishnan,Non-Coal Mining,30 May 2020,20/03/2020,20/04/2020,30/05/2020,06/06/2020,,,16/07/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/149966/2020&type=EC&ID=99853
1118,SIA/KL/MIN/282371/2022,BINU A S MANAGING DIRECTOR GRAVA METALS,Non-Coal Mining,26 Oct 2022,13/07/2022,14/10/2022,26/10/2022,09/11/2022,,,11/01/2023,,16/03/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/282371/2022&type=EC&ID=208600
1119,SIA/KL/MIN/272889/2022,JayaKrishnan,Non-Coal Mining,17 Jun 2022,17/05/2022,,,25/11/2022,07/06/2022,17/06/2022,05/12/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/272889/2022&type=EC&ID=203320
1120,SIA/KL/MIN/274473/2022,Raphy John Managaing Partner Hilltop Aggreates,Non-Coal Mining,05 Aug 2022,25/05/2022,29/07/2022,05/08/2022,26/08/2022,,,05/11/2022,,22/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/274473/2022&type=EC&ID=203713
1121,SIA/KL/MIN/174851/2020,LATERITE BUILDING STONE QUARRY OF MR ABU THAHIR PK,Non-Coal Mining,24 Sep 2020,24/09/2020,,,12/10/2020,,,10/03/2021,01/04/2022,08/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/174851/2020&type=EC&ID=131828
1122,SIA/KL/MIN/145179/2020,HARISH K,Non-Coal Mining,07 Sep 2020,25/02/2020,12/03/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/145179/2020&type=EC&ID=91767
1123,SIA/KL/MIN/148123/2020,Granite Building Stone Quarry of Mr. Kunhalan.K,Non-Coal Mining,09 Jul 2020,09/03/2020,02/04/2020,20/05/2020,22/05/2020,16/06/2020,09/07/2020,11/07/2020,,03/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/148123/2020&type=EC&ID=96413
1124,SIA/KL/MIN/170738/2020,Laterite stone quarry of Ashokan K,Non-Coal Mining,17 Sep 2021,04/09/2020,03/06/2021,17/09/2021,24/03/2022,,,15/05/2022,,22/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/170738/2020&type=EC&ID=126729
1125,SIA/KL/MIN/269106/2022,"Environmental Clearance for Building Stone Mine ( Quarry, Minor Mineral Mining ) project of M/s Al Fathima Crusher India Pvt. Ltd.   is situated at Re-Survey  Nos. 34/3-2, 34/10, 34/9, 35/1-2, 31/1-2, 31/1-3, 31/1-4, 45/2, 45/7, 45/8-2, 46/1-2, 34/8,",Non-Coal Mining,22 Apr 2022,22/04/2022,,,25/04/2022,,,26/04/2022,,20/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/269106/2022&type=EC&ID=202435
1126,SIA/KL/MIN/127122/2019,Mr. Mathew Daniel,Non-Coal Mining,13 Dec 2019,25/11/2019,13/12/2019,13/12/2019,13/12/2019,,,16/12/2019,,03/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/127122/2019&type=EC&ID=77342
1127,SIA/KL/MIN/137770/2020,Laterite Building Stone Quarry of Mr. Shivappa Purusha,Non-Coal Mining,11 Mar 2020,20/01/2020,05/03/2020,11/03/2020,26/03/2020,,,17/04/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/137770/2020&type=EC&ID=85955
1128,SIA/KL/MIN/159524/2020,Granite Building Stone Quarry of Mr. P.R Vijayakumar (conversion-TOR-EC),Non-Coal Mining,22 Jun 2020,22/06/2020,,,21/07/2020,,,08/09/2020,,20/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/159524/2020&type=EC&ID=114153
1129,SIA/KL/MIN/239511/2021,ELAYADAM CONSTRUCTIONS PVT LTD,Non-Coal Mining,14 Nov 2022,26/11/2021,22/07/2022,07/09/2022,12/09/2022,06/11/2022,14/11/2022,21/01/2023,,22/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/239511/2021&type=EC&ID=193504
1130,SIA/KL/MIN/182427/2020,Bharathapuzha River Basin Kadavu 17,Non-Coal Mining,07 Nov 2020,07/11/2020,07/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/182427/2020&type=EC&ID=142638
1131,SIA/KL/MIN/136876/2020,Granite Building Stone Quarry of Shri. Shine Mathew,Non-Coal Mining,22 Sep 2020,04/02/2020,31/03/2020,05/06/2020,23/06/2020,17/07/2020,22/09/2020,09/03/2021,,11/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/136876/2020&type=EC&ID=85739
1132,SIA/KL/MIN/136954/2020,Laterite Building Stone Quarry of Mr. Ramachandran.K,Non-Coal Mining,15 Jan 2020,15/01/2020,02/03/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/136954/2020&type=EC&ID=85761
1133,SIA/KL/MIN/269684/2022,Building Stone Quarry of Mr. Sidharthan Thiyyankandy,Non-Coal Mining,27 Apr 2022,27/04/2022,,,05/05/2022,,,20/05/2022,,02/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/269684/2022&type=EC&ID=202572
1134,SIA/KL/MIN/179396/2020,File transferring to Tor to EC Granite Building Stone Mr. E.M. Madhu,Non-Coal Mining,23 Mar 2022,16/10/2020,29/12/2020,19/11/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/179396/2020&type=EC&ID=137961
1135,SIA/KL/MIN/278375/2022,HARIS.C,Non-Coal Mining,16 Aug 2022,02/07/2022,03/08/2022,16/08/2022,27/08/2022,,,05/11/2022,,11/02/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/278375/2022&type=EC&ID=207646
1136,SIA/KL/MIN/268811/2022,LATERITE BUILDING STONE QUARRY OF Mr. HUSSAIN BABU,Non-Coal Mining,16 May 2022,21/04/2022,04/05/2022,16/05/2022,31/05/2022,,,04/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/268811/2022&type=EC&ID=202355
1137,SIA/KL/MIN/269091/2022,Proposed Granite Buiding Stone Quarry of Ms.Megha Engineering and Infrastructure Ltd,Non-Coal Mining,22 Apr 2022,22/04/2022,,,27/04/2022,,,05/07/2022,,24/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/269091/2022&type=EC&ID=202427
1138,SIA/KL/MIN/45120/2019,"VJ Chacko,",Non-Coal Mining,04 Dec 2019,04/12/2019,14/11/2019,04/12/2019,06/12/2019,,,12/12/2019,,20/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/45120/2019&type=EC&ID=69986
1139,SIA/KL/MIN/62708/2019,Granite Building Stone Quarry of Mr. Abdul Rahim,Non-Coal Mining,31 May 2021,21/04/2021,28/04/2021,31/05/2021,07/07/2021,,,14/07/2021,,19/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/62708/2019&type=EC&ID=179176
1140,SIA/KL/MIS/271560/2022,Environmental Clearance for the Proposed Expansion of Existing Building Construction Project (Wellness Resort) to be developed by  Mr. Siva Bhadran K power of attorney holder of Mr. Faisal Edavalath Kottikollon,INFRA-2,07 May 2022,07/05/2022,,,13/05/2022,,,21/05/2022,,03/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/271560/2022&type=EC&ID=203017
1141,SIA/KL/MIN/283714/2022,ORDINARY EARTH PROJECT OF Mr. SALU PAUL,Non-Coal Mining,19 Jul 2022,19/07/2022,,,25/07/2022,,,02/08/2022,,07/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/283714/2022&type=EC&ID=208933
1142,SIA/KL/MIN/43963/2019,Silica San,Non-Coal Mining,31 Oct 2019,31/10/2019,28/10/2019,31/10/2019,12/11/2019,,,16/12/2019,08/09/2020,19/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/43963/2019&type=EC&ID=67238
1143,SIA/KL/MIN/181786/2020,Bharathapuzha River Basin Kadavu 12,Non-Coal Mining,03 Nov 2020,03/11/2020,01/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/181786/2020&type=EC&ID=142467
1144,SIA/KL/MIN/272314/2022,B and B Granites Granite Building Stone Quarry of 0.8075 ha,Non-Coal Mining,16 May 2022,16/05/2022,,,19/05/2022,,,19/05/2022,,25/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/272314/2022&type=EC&ID=203206
1145,SIA/KL/MIN/152389/2020,Granite Building Stone Quarry of M/s. Kottiyoor Metals Private Limited,Non-Coal Mining,10 Oct 2022,06/05/2020,18/05/2020,10/06/2020,27/07/2020,07/10/2022,10/10/2022,08/11/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/152389/2020&type=EC&ID=104549
1146,SIA/KL/MIN/153487/2020,Bharathapuzha River Basin Kadavu 6 to 27,Non-Coal Mining,02 Nov 2020,17/05/2020,25/05/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/153487/2020&type=EC&ID=104830
1147,SIA/KL/MIN/406588/2022,Granite Building Stone Quarry of M/s.Crystal Sands and Metals,Non-Coal Mining,16 Dec 2022,02/12/2022,12/12/2022,16/12/2022,16/12/2022,,,22/01/2023,,22/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/406588/2022&type=EC&ID=213465
1148,SIA/KL/MIS/60010/2021,"Ayurvedic Resort Project of M/s Rajah Islands at Punnayur Village, Chavakkad, Thrissur, Kerala",INFRA-2,16 Jun 2017,16/06/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/60010/2021&type=EC&ID=160291
1149,SIA/KL/MIN/32177/2015,"Quarry Project of M/s SARATHCHANDRA METAL CRUSHER at Anavoor Village, Neyyatinkara Taluk, Thiruvananthapuram District, Kerala",Non-Coal Mining,28 Oct 2015,28/10/2015,29/09/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/32177/2015&type=EC&ID=1747
1150,SIA/KL/MIN/440674/2023,Granite Building Stone Quarry of M/s Highrange Granites,Non-Coal Mining,14 Sep 2023,17/08/2023,01/09/2023,14/09/2023,21/09/2023,,,24/10/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/440674/2023&type=EC&ID=224096
1151,SIA/KL/MIN/83001/2017,,Non-Coal Mining,01 Mar 2023,29/08/2022,14/10/2022,01/03/2023,02/03/2023,,,09/03/2023,,01/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/83001/2017&type=EC&ID=210624
1152,SIA/KL/MIN/190954/2021,Chaliyar River Basin Kadavu 05,Non-Coal Mining,05 Jan 2021,05/01/2021,07/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/190954/2021&type=EC&ID=156678
1153,SIA/KL/MIN/148066/2020,Building Stone Quarry of Mr. Babu. P,Non-Coal Mining,30 Jul 2020,09/03/2020,20/04/2020,16/06/2020,25/06/2020,25/07/2020,30/07/2020,06/03/2021,,19/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/148066/2020&type=EC&ID=96393
1154,SIA/KL/MIN/193307/2021,SHIBU E A,Non-Coal Mining,25 Mar 2022,18/01/2021,19/02/2021,25/03/2022,20/04/2022,,,18/07/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/193307/2021&type=EC&ID=160125
1155,SIA/KL/MIN/143579/2020,MUHAMMED ABDUL BASHEER,Non-Coal Mining,29 Aug 2021,17/02/2020,01/04/2020,05/11/2020,06/11/2020,27/05/2021,29/08/2021,30/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/143579/2020&type=EC&ID=91388
1156,SIA/KL/MIN/203330/2021,Granite Building Stone Quarry of M/s. Mariyan Granites,Non-Coal Mining,10 Jan 2022,13/03/2021,09/07/2021,10/01/2022,22/03/2022,,,06/06/2022,,18/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/203330/2021&type=EC&ID=173598
1157,SIA/KL/MIN/261884/2022,LATERITE BUILDING STONE QUARRY OF Mr. ABDUL MAJEED. P IN PULIKKAL VILLAGE KONDOTTY TALUK MALAPPURAM DISTRICT,Non-Coal Mining,30 Jul 2022,16/03/2022,01/07/2022,30/07/2022,20/08/2022,,,10/09/2022,,03/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/261884/2022&type=EC&ID=200535
1158,SIA/KL/MIN/37849/2019,Building S,Non-Coal Mining,17 Jun 2019,17/06/2019,,,26/10/2019,,,,,27/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/37849/2019&type=EC&ID=56736
1159,SIA/KL/MIN/46307/2019,Laterite/B,Non-Coal Mining,06 Dec 2019,12/11/2019,03/12/2019,06/12/2019,07/12/2019,,,16/12/2019,20/02/2020,21/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/46307/2019&type=EC&ID=71831
1160,SIA/KL/MIN/153402/2020,Bharathapuzha River Basin Kadavu 2,Non-Coal Mining,30 Oct 2020,16/05/2020,01/05/2021,30/10/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/153402/2020&type=EC&ID=104804
1161,SIA/KL/MIN/183324/2020,Quarry owned by Sudheesh A T,Non-Coal Mining,19 Apr 2022,14/11/2020,29/01/2021,19/04/2022,30/08/2022,,,06/09/2022,,24/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/183324/2020&type=EC&ID=142850
1162,SIA/KL/MIN/184230/2020,Bharathapuzha River Basin Kadavu 26,Non-Coal Mining,21 Nov 2020,21/11/2020,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/184230/2020&type=EC&ID=144090
1163,SIA/KL/MIN/185899/2020,Chaliyar River Basin Kadavu 03,Non-Coal Mining,26 Dec 2020,26/12/2020,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/185899/2020&type=EC&ID=145489
1164,SIA/KL/MIN/143722/2020,Granite Building Stone Quarry of M/s Sion Exim Corp,Non-Coal Mining,18 Mar 2020,18/02/2020,11/03/2020,18/03/2020,31/03/2020,,,18/04/2020,04/06/2021,30/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/143722/2020&type=EC&ID=91429
1165,SIA/KL/MIN/141184/2020,ANIL KUMAR,Non-Coal Mining,06 Oct 2020,06/02/2020,11/08/2020,06/10/2020,12/10/2020,09/04/2021,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/141184/2020&type=EC&ID=86837
1166,SIA/KL/MIN/62805/2020,Granite Building Stone Quarry of M/s Kavumkal Granites,Non-Coal Mining,20 Jul 2021,21/04/2021,14/06/2021,20/07/2021,23/07/2021,06/04/2022,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/62805/2020&type=EC&ID=182287
1167,SIA/KL/MIN/77965/2019,JAISAL MP,Non-Coal Mining,27 Sep 2022,09/06/2022,16/08/2022,17/08/2022,19/08/2022,02/09/2022,27/09/2022,07/10/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/77965/2019&type=EC&ID=204338
1168,SIA/KL/MIN/277481/2022,Granite Building Stone Quarry of Ms. Minering Aggregates Private Limited,Non-Coal Mining,14 Oct 2022,09/06/2022,30/08/2022,14/10/2022,17/10/2022,,,07/11/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/277481/2022&type=EC&ID=204427
1169,SIA/KL/MIN/195424/2021,KANNUR KALLUKOTHU THOZHILALI KSHEMA SAHAKARANA SANGAM LTD,Non-Coal Mining,22 Jun 2021,29/01/2021,24/02/2021,22/06/2021,07/07/2021,,,14/07/2021,,01/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/195424/2021&type=EC&ID=162655
1170,SIA/KL/MIN/171976/2020,Conversion TOR to EC Granite Building Stone Quarry of Mr. P Abdulla,Non-Coal Mining,25 Nov 2020,08/09/2020,23/11/2020,25/11/2020,15/12/2020,,,22/02/2021,16/08/2021,10/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/171976/2020&type=EC&ID=129060
1171,SIA/KL/MIN/168391/2020,Granite Building stone quarry of M/s BBJ Granites (Conversion ToR to E.C),Non-Coal Mining,23 Apr 2021,17/08/2020,12/10/2020,23/04/2021,01/05/2021,,,08/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/168391/2020&type=EC&ID=124187
1172,SIA/KL/MIN/190202/2020,"Granite Building Stone Quarry of Mr. E.P Krishnan Kutty, Re sy No-67/2A, Perumanna Village, Kozhikode Taluk, Kozhikode District and Kerala  for an area of  0.2632 Ha under B2 Category",Non-Coal Mining,22 Dec 2021,28/12/2020,,,06/01/2021,30/05/2021,22/12/2021,01/07/2022,,11/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/190202/2020&type=EC&ID=152518
1173,SIA/KL/MIN/158149/2020,Granite Building Stone Quarry of Ravi Paleri,Non-Coal Mining,21 Aug 2020,17/06/2020,29/06/2020,21/08/2020,25/09/2020,,,06/03/2021,,20/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/158149/2020&type=EC&ID=113002
1174,SIA/KL/MIS/273775/2022,"Proposed Expansion of the Building Project ‘Adlux Medicity and Convention Centre Pvt. Ltd.’ at Karukutty Village, Aluva Taluk, Ernakulam, Kerala",INFRA-2,18 Aug 2022,20/05/2022,06/08/2022,18/08/2022,27/09/2022,,,10/10/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/273775/2022&type=EC&ID=203537
1175,SIA/KL/MIN/72958/2022,"Proposed expansion of existing Building Stone Minor Mineral Mining (Quarry) project of M/s Sri Lakshmi Stone Crusher at  Re-Survey Nos. 1561/120, 1561/137, 1561/138, Kanichar Village, Iritty Taluk, Kannur District, Kerala in the total area of 4.8875 hectares.",Non-Coal Mining,16 Feb 2022,,07/04/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/72958/2022&type=EC&ID=200006
1176,SIA/KL/MIN/165802/2020,Proposed grante building stone quarry of Mr. Udayan S,Non-Coal Mining,30 Dec 2022,30/07/2020,27/09/2022,30/12/2022,16/01/2023,,,21/01/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/165802/2020&type=EC&ID=121615
1177,SIA/KL/MIN/218355/2021,"Building Stone (minor mineral) Quarry  project of Mr. K. Gangadharan at Re-Survey No. 151/1, 151/4, 1/1 of Puthur Village, Thalassery Taluk, Kannur District, Kerala for area of 1.3710 hectares",Non-Coal Mining,31 Aug 2022,17/05/2022,27/08/2022,31/08/2022,05/09/2022,,,06/11/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/218355/2021&type=EC&ID=188997
1178,SIA/KL/MIN/127997/2019,Mr P C James,Non-Coal Mining,11 Dec 2019,28/11/2019,06/12/2019,11/12/2019,13/12/2019,,,16/12/2019,26/04/2022,20/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/127997/2019&type=EC&ID=77537
1179,SIA/KL/MIN/148469/2020,Laterite Building Stone of Ali N,Non-Coal Mining,13 Jun 2020,12/03/2020,02/04/2020,13/06/2020,21/07/2020,,,03/03/2021,,19/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/148469/2020&type=EC&ID=98490
1180,SIA/KL/MIS/148576/2020,"Artech Grand Tower, Residential Building Project at Sasthamangalam, Thiruvananthapuram",INFRA-2,04 Jun 2020,12/03/2020,26/03/2020,11/05/2020,14/05/2020,15/05/2020,04/06/2020,16/06/2020,09/09/2021,07/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/148576/2020&type=EC&ID=98522
1181,SIA/KL/MIN/137300/2020,LATERITE BUILDING STONE QUARRY OF MR. BABU K.,Non-Coal Mining,17 Jan 2020,17/01/2020,02/03/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/137300/2020&type=EC&ID=85805
1182,SIA/KL/MIN/72954/2022,Granite Building Stone Quarry of Mr. Haridasan,Non-Coal Mining,18 Feb 2022,,05/04/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/72954/2022&type=EC&ID=200001
1183,SIA/KL/MIN/140950/2020,REJI P CHERIYAN 02,Non-Coal Mining,05 Feb 2020,05/02/2020,01/04/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/140950/2020&type=EC&ID=86777
1184,SIA/KL/MIN/278602/2022,Mohammad Shareef,Non-Coal Mining,15 Sep 2022,17/06/2022,15/09/2022,15/09/2022,16/09/2022,,,07/10/2022,,24/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/278602/2022&type=EC&ID=207700
1185,SIA/KL/MIN/146392/2020,ORDINARYEARTH MINING PROJECT OF MR ABDUL SAMAD,Non-Coal Mining,05 Jun 2020,29/02/2020,,,05/03/2020,31/03/2020,05/06/2020,16/06/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/146392/2020&type=EC&ID=94994
1186,SIA/KL/MIN/148582/2020,Laterite Building Stone Quarry of Mr. Gopi,Non-Coal Mining,08 Oct 2020,19/03/2020,20/04/2020,18/05/2020,25/06/2020,16/07/2020,08/10/2020,10/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/148582/2020&type=EC&ID=98525
1187,SIA/KL/MIN/165193/2020,Granite Building Stone Quarry of M/s. Malom Crushers,Non-Coal Mining,01 Nov 2021,26/07/2020,03/09/2021,01/11/2021,24/03/2022,,,30/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/165193/2020&type=EC&ID=117518
1188,SIA/KL/MIN/165625/2020,Granite Building Stone Quarry of Mr. C. Krishna Pillai ( Conversion ToR- EC),Non-Coal Mining,30 Jul 2020,30/07/2020,,,03/09/2020,,,08/09/2020,,20/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/165625/2020&type=EC&ID=121592
1189,SIA/KL/MIN/134486/2020,Shamseer VK,Non-Coal Mining,12 Sep 2020,01/01/2020,20/08/2020,12/09/2020,25/09/2020,,,08/03/2021,,03/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/134486/2020&type=EC&ID=84104
1190,SIA/KL/MIN/59610/2016,H and P Granites,Non-Coal Mining,12 Oct 2016,12/10/2016,,,04/11/2016,,,07/04/2017,,29/11/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/59610/2016&type=EC&ID=32107
1191,SIA/KL/NCP/60654/2016,Artech Malabar Hills,INFRA-1,25 Nov 2016,25/11/2016,,,23/02/2017,,,25/04/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/NCP/60654/2016&type=EC&ID=32861
1192,SIA/KL/MIN/437379/2023,"Building Stone Minor Mineral Mining (Quarry) project of M/s Chattupara Granites Private Limited located at at Re-Survey Nos. 734/1B-1, 734/1B-4, 734/1B-5, 734/1B-6, 734/1B-7, 734/1B-8, 734/1B-9 of Kalloorkkad Village, Muvattupuzha Taluk, Ernakulam District, Kerala  for an area of 3.0274 hectares",Non-Coal Mining,20 Jul 2023,20/07/2023,,,31/08/2023,,,08/10/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/437379/2023&type=EC&ID=222963
