,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
0,SIA/TG/MIN/46362/2019,M/s. Sri Lakshmi Narshima Stone Crusher,Non-Coal Mining,13 Nov 2019,13/11/2019,,,07/12/2019,,,17/01/2020,20/02/2020,06/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/46362/2019&type=EC&ID=71862
1,SIA/TG/MIS/130916/2019,Vasavi Lake City East,INFRA-2,11 Dec 2019,11/12/2019,,,13/12/2019,,,13/02/2020,10/03/2020,17/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/130916/2019&type=EC&ID=79257
2,SIA/TG/MIN/42966/2019,Smt. N. Swarnalatha - Mining of Rough Stone & Road Metal,Non-Coal Mining,16 Sep 2019,16/09/2019,,,07/12/2019,,,16/01/2020,20/02/2020,06/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/42966/2019&type=EC&ID=63660
3,SIA/TG/MIS/161984/2020,"K.S.R Homes India Pvt. Ltd.,",INFRA-2,04 Jul 2020,04/07/2020,,,17/09/2020,,,17/09/2020,09/02/2021,12/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/161984/2020&type=EC&ID=115746
4,SIA/TG/MIS/244705/2021,M/s. The My Nest Infra,INFRA-2,13 Dec 2021,13/12/2021,,,14/12/2021,,,14/12/2021,28/12/2021,15/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/244705/2021&type=EC&ID=194890
5,SIA/TG/MIS/268677/2022,“Super-Speciality Hospital” at Warangal as part of Warangal Health City by Government of Telangana,INFRA-2,22 Apr 2022,22/04/2022,,,05/05/2022,,,06/05/2022,,24/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/268677/2022&type=EC&ID=202325
6,SIA/TG/MIN/269387/2022,Rough Stone & Road Metal Quarry,Non-Coal Mining,25 Apr 2022,25/04/2022,,,05/05/2022,,,10/05/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/269387/2022&type=EC&ID=202507
7,SIA/TG/MIS/222729/2021,M/s. S.K.T Constructions & Developers,INFRA-2,02 Aug 2021,02/08/2021,,,07/08/2021,,,07/08/2021,23/08/2021,04/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/222729/2021&type=EC&ID=189736
8,SIA/TG/MIN/175978/2020,Sri Chada Narayana Reddy -1.0 ha,Non-Coal Mining,28 Sep 2020,28/09/2020,,,12/11/2020,,,17/02/2021,18/03/2021,20/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/175978/2020&type=EC&ID=134175
9,SIA/TG/MIS/178888/2020,Canny Forest Edge,INFRA-2,21 Oct 2020,21/10/2020,,,09/11/2020,,,17/02/2021,18/03/2021,20/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/178888/2020&type=EC&ID=137864
10,SIA/TG/MIS/126686/2019,Sangeet Mall & Multiplex,INFRA-2,22 Nov 2019,22/11/2019,,,03/12/2019,,,04/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/126686/2019&type=EC&ID=75252
11,SIA/TG/MIN/131244/2019,Gatti Nellikuduru Stone & Metal Quarry Project,Non-Coal Mining,13 Dec 2019,13/12/2019,,,04/01/2020,,,14/02/2020,19/03/2020,21/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/131244/2019&type=EC&ID=79336
12,SIA/TG/IND2/199531/2021,"Proposed Establishment of Active Pharmaceutical Ingredients (APIs)  and API Intermediates Manufacturing Unit by M/s. Optimus Drugs Private Limited, Unit-IV",Industrial Projects - 2,22 Feb 2021,22/02/2021,,,16/03/2021,,,16/03/2021,01/04/2021,08/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/199531/2021&type=EC&ID=164684
13,SIA/TG/MIS/196961/2021,Vertex Vega by M/s. Vertex Vega Developers LLP & Others,INFRA-2,06 Feb 2021,06/02/2021,,,09/02/2021,,,25/02/2021,19/03/2021,27/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/196961/2021&type=EC&ID=163010
14,SIA/TG/MIS/196976/2021,Oracle Hyderabad Campus By M/s Oracle India Private Limited,INFRA-2,06 Feb 2021,06/02/2021,,,09/02/2021,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/196976/2021&type=EC&ID=163013
15,SIA/TG/MIN/202939/2021,M/s.S.R.Granites,Non-Coal Mining,10 Mar 2021,10/03/2021,,,27/03/2021,,,05/04/2021,20/04/2021,23/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/202939/2021&type=EC&ID=172486
16,SIA/TG/MIS/224955/2021,"EC for the Existing IT Campus of Virtusa Consulting Services Private Limited, Survey No: 115/Part, Plot No: 10, TSIIC Limited, SEZ, Nanakramguda village, Serilingampally Mandal, Gachibowli, Hyderabad, Rangareddi District, Telangana State.",INFRA-2,19 Aug 2021,19/08/2021,,,06/09/2021,,,06/09/2021,09/11/2021,24/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/224955/2021&type=EC&ID=190211
17,SIA/TG/MIN/250714/2022,SRI BANOTH RAVINDER,Non-Coal Mining,09 Jan 2022,09/01/2022,,,03/02/2022,,,08/02/2022,24/02/2022,23/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/250714/2022&type=EC&ID=197639
18,SIA/TG/IND3/249215/2021,API and API Intermediates Manufacturing facility by Dr N Karunakar Reddy and K Ravinder Reddy,Industrial Projects - 3,31 Dec 2021,31/12/2021,,,21/01/2022,,,29/01/2022,12/02/2022,29/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND3/249215/2021&type=EC&ID=196228
19,SIA/TG/MIN/270835/2022,Sri Durga Enterprises,Non-Coal Mining,02 May 2022,02/05/2022,,,23/05/2022,,,24/05/2022,,27/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/270835/2022&type=EC&ID=202846
20,SIA/TG/MIS/115252/2019,Myscape Properties Private Limited,INFRA-2,22 Aug 2019,22/08/2019,,,15/10/2019,,,17/10/2019,28/10/2019,23/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/115252/2019&type=EC&ID=62670
21,SIA/TG/MIN/41880/2019,M/s.FF Enterprises -Quartz & Feldspar,Non-Coal Mining,28 Aug 2019,28/08/2019,,,07/12/2019,,,07/01/2020,31/01/2020,07/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/41880/2019&type=EC&ID=62919
22,SIA/TG/MIN/175635/2020,"Proposed River Sand Mining Project for mining of ordinary sand over an Extent of 5.00 ha in Edhira village, Venkatapuram Mandal, Mulugu District, Telangana State",Non-Coal Mining,26 Sep 2020,26/09/2020,,,12/11/2020,,,10/12/2020,16/01/2021,02/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/175635/2020&type=EC&ID=134049
23,SIA/TG/IND2/175792/2020,Establish of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit (10.41 TPD)  by M/s. Chemic laboratories Pvt. Ltd,Industrial Projects - 2,27 Sep 2020,27/09/2020,,,12/11/2020,,,20/01/2021,25/02/2021,26/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/175792/2020&type=EC&ID=134116
24,SIA/TG/MIN/179739/2020,J Lavanya Prasad Raju,Non-Coal Mining,19 Oct 2020,19/10/2020,,,09/11/2020,,,17/02/2021,18/03/2021,20/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/179739/2020&type=EC&ID=139027
25,SIA/TG/MIN/146062/2020,M/S. Sri Laxmi Stone Crusher,Non-Coal Mining,05 Mar 2020,05/03/2020,,,07/11/2020,,,16/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/146062/2020&type=EC&ID=94930
26,SIA/TG/IND2/165800/2020,Rudra Labs,Industrial Projects - 2,30 Jul 2020,30/07/2020,12/08/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/165800/2020&type=EC&ID=121614
27,SIA/TG/IND2/205991/2021,Establishment of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit of capacity 14.9 TPD by M/s. Sanjeevani Pharma,Industrial Projects - 2,25 Mar 2021,25/03/2021,,,05/04/2021,,,05/04/2021,18/04/2021,26/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/205991/2021&type=EC&ID=175288
28,SIA/TG/MIS/205816/2021,Jubilee Hills Land Mark Projects by M/s Jubilee Hills Land Mark Projects Private Limited,INFRA-2,24 Mar 2021,24/03/2021,,,05/04/2021,,,05/04/2021,18/04/2021,24/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/205816/2021&type=EC&ID=175235
29,SIA/TG/MIN/273007/2022,Sridevi Vignatha Granites,Non-Coal Mining,15 May 2022,15/05/2022,,,23/05/2022,,,24/05/2022,,14/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/273007/2022&type=EC&ID=203350
30,SIA/TG/MIS/208735/2021,"M/s TNR URBAN LLP.,",INFRA-2,10 Apr 2021,10/04/2021,,,30/04/2021,,,30/04/2021,21/05/2021,08/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/208735/2021&type=EC&ID=178068
31,SIA/TG/MIN/208773/2021,Sri G Rajeshwar Goud,Non-Coal Mining,10 Apr 2021,10/04/2021,,,30/04/2021,,,30/04/2021,26/06/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/208773/2021&type=EC&ID=178075
32,SIA/TG/MIN/252154/2022,"2.677 Ha. of White Clay Mine of Sri Sake Shekar,Sy. No. 65/P of Rallapet (V), Rebbena (M), Komurambheem -Asifabad District in T.S.",Non-Coal Mining,18 Jan 2022,18/01/2022,,,04/02/2022,,,08/02/2022,24/02/2022,08/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/252154/2022&type=EC&ID=198036
33,SIA/TG/MIN/252229/2022,M/s. Shiva Stone Crusher – 1.50 Ha,Non-Coal Mining,20 Jan 2022,20/01/2022,,,04/02/2022,,,08/02/2022,02/03/2022,27/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/252229/2022&type=EC&ID=198055
34,SIA/TG/MIN/216494/2021,"M/s Rank Silicon& Industries Pvt Ltd, Rachaloor Mine",Non-Coal Mining,23 Jun 2021,23/06/2021,,,28/06/2021,,,30/06/2021,20/12/2021,09/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/216494/2021&type=EC&ID=188601
35,SIA/TG/IND2/199788/2021,"Proposed Expansion by adding API Production Unit with 1350 TPA Capacity at Sy. No. 203/a1 of Mirzapalle village, Shankarampet (r) mandal, Medak district, Telangana state by M/s Karthikeya Bio&Pharma Project Pvt. Ltd.",Industrial Projects - 2,23 Feb 2021,23/02/2021,,,16/03/2021,,,16/03/2021,23/03/2021,03/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/199788/2021&type=EC&ID=165751
36,SIA/TG/MIN/148004/2020,Proposed Rough Stone and Road Metal Quarry by Sri Yarasingu Srinivasulu,Non-Coal Mining,11 Mar 2020,11/03/2020,,,04/11/2020,,,05/11/2020,11/11/2020,19/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/148004/2020&type=EC&ID=95378
37,SIA/TG/MIS/148118/2020,"Content Properties Pvt. Ltd., Developer cum GPA Holder of Ashoka Builders India Pvt. Ltd.",INFRA-2,09 Mar 2020,09/03/2020,,,11/03/2020,,,07/09/2020,07/11/2020,02/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/148118/2020&type=EC&ID=96410
38,SIA/TG/MIN/187968/2020,"M/s. Surya Bhagavan S.C. Labour Contract Co-Operative Society Ltd., Ratnagiri",Non-Coal Mining,19 Dec 2020,19/12/2020,,,22/12/2020,,,14/03/2021,21/03/2021,27/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/187968/2020&type=EC&ID=147985
39,SIA/TG/MIS/212009/2021,Vedamsa Infrastructure Private Limited,INFRA-2,12 May 2021,12/05/2021,,,20/05/2021,,,27/05/2021,11/06/2021,24/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/212009/2021&type=EC&ID=187709
40,SIA/TG/MIN/173648/2020,M/s. Sri Durga Granites,Non-Coal Mining,17 Sep 2020,17/09/2020,,,12/11/2020,,,02/12/2020,29/12/2020,12/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/173648/2020&type=EC&ID=130497
41,SIA/TG/MIS/103584/2019,Sanjana’s Courtyard,INFRA-2,01 May 2019,01/05/2019,,,27/09/2019,,,27/09/2019,15/10/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/103584/2019&type=EC&ID=55194
42,SIA/TG/MIS/217875/2021,Construction of Proposed Mall & Multiplex “Shadnagar Central” By Sri Palabatla Satish Kumar and Seven others,INFRA-2,03 Jul 2021,03/07/2021,,,09/07/2021,,,15/07/2021,24/07/2021,04/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/217875/2021&type=EC&ID=188901
43,SIA/TG/MIN/137573/2020,Proposed Quartzite Quarry of Sri. G. Shyam Sunder Reddy,Non-Coal Mining,18 Jan 2020,18/01/2020,,,05/02/2020,,,05/03/2020,11/05/2020,05/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/137573/2020&type=EC&ID=85883
44,SIA/TG/MIN/149480/2020,Mosaic Chips Quarry of M/s. G. R. Industries,Non-Coal Mining,17 Mar 2020,17/03/2020,,,20/06/2020,,,20/06/2020,09/02/2021,12/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/149480/2020&type=EC&ID=99752
45,SIA/TG/MIN/149542/2020,Ms Sushmitha Granites,Non-Coal Mining,18 Mar 2020,18/03/2020,,,22/06/2020,,,22/06/2020,18/03/2021,22/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/149542/2020&type=EC&ID=99767
46,SIA/TG/MIN/149715/2020,M/s.ASR Infrastructures,Non-Coal Mining,19 Mar 2020,19/03/2020,,,20/06/2020,,,20/06/2020,31/08/2020,17/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/149715/2020&type=EC&ID=99799
47,SIA/TG/IND2/166038/2020,Vrishabha Laboratories Pvt. Ltd.,Industrial Projects - 2,31 Jul 2020,31/07/2020,12/08/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/166038/2020&type=EC&ID=121661
48,SIA/TG/MIN/184428/2020,"M/s Satya Sai Granites, Black Granite Mine",Non-Coal Mining,31 May 2021,31/05/2021,,,16/06/2021,,,16/06/2021,,27/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/184428/2020&type=EC&ID=144135
49,SIA/TG/MIS/209661/2021,Proposed Construction of Commercial IT Building By M/s. Vamsiram Buliders,INFRA-2,26 May 2021,26/05/2021,,,16/06/2021,,,16/06/2021,26/06/2021,15/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/209661/2021&type=EC&ID=181227
50,SIA/TG/MIS/102513/2019,Proposed Construction of Commercial/ IT Building “Jyothi Granules” By M/s. Vamsiram Buliders,INFRA-2,16 Apr 2019,16/04/2019,,,24/09/2019,,,24/09/2019,11/10/2019,07/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/102513/2019&type=EC&ID=54860
51,SIA/TG/MIS/197281/2021,SAKET BHUSATTVA by M/s Saket Engineers Private Limited,INFRA-2,09 Feb 2021,08/02/2021,09/02/2021,09/02/2021,22/02/2021,,,25/02/2021,19/03/2021,24/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/197281/2021&type=EC&ID=163098
52,SIA/TG/MIS/139659/2020,Construction of Residential Apartments Project  by M/s. ACE VENTURES (I) PVT LTD.,INFRA-2,30 Jan 2020,30/01/2020,,,05/02/2020,,,15/02/2020,14/05/2020,29/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/139659/2020&type=EC&ID=86425
53,SIA/TG/IND2/50988/1900,Expansion of Synthetic Organic Chemicals (Bulk Drug & Intermediates) Manufacturing Unit by Mylan Laboratories Limited Unit 3,Industrial Projects - 2,19 Feb 2020,19/02/2020,,,13/03/2020,,,13/03/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/50988/1900&type=EC&ID=91211
54,SIA/TG/MIN/140285/2020,Sri B.Laxman - Colour Granite,Non-Coal Mining,02 Feb 2020,02/02/2020,,,05/02/2020,,,15/02/2020,14/05/2020,29/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/140285/2020&type=EC&ID=86604
55,SIA/TG/MIN/140457/2020,PSR Granites,Non-Coal Mining,10 Feb 2020,03/02/2020,05/02/2020,10/02/2020,20/02/2020,,,05/03/2020,18/01/2021,12/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/140457/2020&type=EC&ID=86655
56,SIA/TG/MIN/140837/2020,"M/s. Vengamamba Associates, Stone & Metal Quarry",Non-Coal Mining,05 Feb 2020,05/02/2020,,,05/02/2020,,,13/03/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/140837/2020&type=EC&ID=86748
57,SIA/TG/MIN/184409/2020,"M/s J.S.R Metal & Sand Industry, Rough Stone and Road Metal Mining",Non-Coal Mining,23 Feb 2021,23/02/2021,,,16/03/2021,,,16/03/2021,,29/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/184409/2020&type=EC&ID=144129
58,SIA/TG/MIS/184071/2020,M/s. Parijatha Homes and Developers Pvt. Ltd.,INFRA-2,20 Nov 2020,20/11/2020,,,08/12/2020,,,12/02/2021,05/03/2021,05/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/184071/2020&type=EC&ID=144036
59,SIA/TG/MIN/218675/2021,SRI NARRA BABU RAO,Non-Coal Mining,08 Jul 2021,08/07/2021,,,09/07/2021,,,22/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/218675/2021&type=EC&ID=189061
60,SIA/TG/IND2/156223/2020,Expansion of API (Bulk drug and intermediates manufacturing) unit by M/s. Honour Lab Limited,Industrial Projects - 2,05 Jun 2020,05/06/2020,,,18/07/2020,,,29/07/2020,09/10/2020,13/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/156223/2020&type=EC&ID=111595
61,SIA/TG/MIS/106983/2019,Tranquillo Projects and Holding Private Limited,INFRA-2,01 Jun 2019,01/06/2019,,,27/09/2019,,,27/09/2019,15/10/2019,08/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/106983/2019&type=EC&ID=56258
62,SIA/TG/MIS/107223/2019,ICON,INFRA-2,04 Jun 2019,04/06/2019,,,27/09/2019,,,27/09/2019,15/10/2019,23/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/107223/2019&type=EC&ID=56349
63,SIA/TG/IND3/229174/2021,Proposed Expansion of existing Synthetic Organic Chemicals & Inorganic Chemicals by addition of APIs and API Intermediates Manufacturing unit along with R&D Products by M/s. Chemtech Acids & Chemicals Private Limited,Industrial Projects - 3,15 Sep 2021,15/09/2021,,,27/09/2021,,,27/09/2021,23/10/2021,27/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND3/229174/2021&type=EC&ID=191132
64,SIA/TG/MIN/229096/2021,Building Stone & Road Metal Quarry,Non-Coal Mining,14 Sep 2021,14/09/2021,,,26/09/2021,,,26/09/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/229096/2021&type=EC&ID=191120
65,SIA/TG/MIN/33120/2019,Sri G. Sri,Non-Coal Mining,06 Nov 2020,06/11/2020,29/11/2019,06/11/2020,13/11/2020,,,16/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/33120/2019&type=EC&ID=53983
66,SIA/TG/MIS/100050/2019,URBANRISE HOUSING LLP,INFRA-2,22 Mar 2019,22/03/2019,,,24/09/2019,,,24/09/2019,11/10/2019,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/100050/2019&type=EC&ID=54161
67,SIA/TG/MIN/33454/2019,M/s. Eswar Sai Exports,Non-Coal Mining,22 Mar 2019,22/03/2019,,,07/12/2019,,,16/12/2019,16/01/2020,22/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/33454/2019&type=EC&ID=54154
68,SIA/TG/MIN/33267/2019,M/s. Shree,Non-Coal Mining,18 Mar 2019,18/03/2019,,,07/12/2019,,,19/12/2019,21/01/2020,01/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/33267/2019&type=EC&ID=54064
69,SIA/TG/IND2/152063/2020,Ms. Sri Karthikeya Bio Pharma Projects Pvt. Ltd,Industrial Projects - 2,12 May 2020,26/04/2020,08/05/2020,12/05/2020,15/05/2020,20/06/2020,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/152063/2020&type=EC&ID=104464
70,SIA/TG/MIN/35548/2019,Rohini Minerals,Non-Coal Mining,01 May 2019,01/05/2019,,,07/12/2019,,,07/01/2020,01/02/2020,07/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/35548/2019&type=EC&ID=55297
71,SIA/TG/MIS/63678/2021,SV Complexes LLP,INFRA-2,19 Jul 2021,19/07/2021,,,26/07/2021,,,26/07/2021,07/08/2021,18/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/63678/2021&type=EC&ID=189402
72,SIA/TG/MIS/218054/2021,RIDDHI INFRA ESTATE LLP,INFRA-2,04 Jul 2021,04/07/2021,,,09/07/2021,,,15/07/2021,24/07/2021,04/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/218054/2021&type=EC&ID=188935
73,SIA/TG/MIN/211044/2021,"Mining of ordinary sand over an Extent of 4.99 ha in Godavari River at Dhanwaipeta village, Venkatapuram Mandal, Mulugu District, Telangana State",Non-Coal Mining,01 May 2021,01/05/2021,,,20/05/2021,,,27/05/2021,09/06/2021,22/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/211044/2021&type=EC&ID=183520
74,SIA/TG/MIN/202721/2021,"M/s Sai Granites, Black Granite Mine",Non-Coal Mining,06 Jul 2021,06/07/2021,,,09/07/2021,,,22/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/202721/2021&type=EC&ID=172430
75,SIA/TG/MIS/202734/2021,Merlion Builders,INFRA-2,10 Mar 2021,10/03/2021,,,31/03/2021,,,05/04/2021,13/04/2021,24/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/202734/2021&type=EC&ID=172432
76,SIA/TG/MIN/211565/2021,Proposed Rough Stone & Road Metal Quarry of Sri M. Sudhakar Reddy,Non-Coal Mining,20 May 2021,06/05/2021,11/05/2021,20/05/2021,20/05/2021,,,27/05/2021,11/06/2021,23/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/211565/2021&type=EC&ID=185629
77,SIA/TG/MIN/199219/2021,M/s Anurag Stones,Non-Coal Mining,20 Feb 2021,20/02/2021,,,16/03/2021,,,16/03/2021,01/04/2021,09/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/199219/2021&type=EC&ID=164579
78,SIA/TG/MIS/126084/2019,SRIAS CONSTRUCTIONS LLP,INFRA-2,19 Nov 2019,19/11/2019,,,03/12/2019,,,04/12/2019,18/12/2019,01/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/126084/2019&type=EC&ID=73134
79,SIA/TG/MIN/126236/2019,Kruthika Mines,Non-Coal Mining,20 Nov 2019,20/11/2019,,,03/12/2019,,,17/01/2020,03/03/2020,18/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/126236/2019&type=EC&ID=74163
80,SIA/TG/MIS/151316/2020,ELITE BHEL Employees Mutual Aided Co-operative Housing Society Ltd,INFRA-2,10 Apr 2020,10/04/2020,,,16/06/2020,,,16/06/2020,10/11/2020,29/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIS/151316/2020&type=EC&ID=102227
81,SIA/TG/IND3/249323/2021,Proposed Active Pharmaceutical Ingredients (APIs) manufacturing Facility,Industrial Projects - 3,31 Dec 2021,31/12/2021,,,21/01/2022,,,29/01/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND3/249323/2021&type=EC&ID=196264
82,SIA/TG/MIN/271212/2022,Kum P KAVITHA,Non-Coal Mining,15 Jun 2022,05/05/2022,16/05/2022,15/06/2022,23/06/2022,,,27/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/271212/2022&type=EC&ID=202934
83,SIA/TG/MIN/277866/2022,Sri. P. Sridhar Reddy,Non-Coal Mining,13 Jun 2022,13/06/2022,,,16/06/2022,,,16/06/2022,,29/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/277866/2022&type=EC&ID=204524
84,SIA/TG/MIN/42323/1900,M/s. Akshara Granites,Non-Coal Mining,05 Sep 2019,05/09/2019,,,07/12/2019,,,16/12/2019,16/01/2020,22/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/MIN/42323/1900&type=EC&ID=63194
85,SIA/TG/IND2/207086/2021,Vasudha Pharma Chem Limited,Industrial Projects - 2,30 Mar 2021,30/03/2021,,,12/04/2021,,,12/04/2021,28/04/2021,05/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/207086/2021&type=EC&ID=175650
86,SIA/TG/IND2/206787/2021,M/s Vital Synthetic Labs Private Limited,Industrial Projects - 2,29 Mar 2021,29/03/2021,,,12/04/2021,,,12/04/2021,28/04/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/206787/2021&type=EC&ID=175546
87,SIA/TG/IND2/206979/2021,Proposed Expansion of existing Synthetic Organic chemical Products and Inorganic Chemicals project by addition of APIs and API Intermediates along with R & D Products by M/s. Chemtech Acids & Chemicals Private Limited,Industrial Projects - 2,30 Mar 2021,30/03/2021,,,12/04/2021,,,12/04/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/TG/IND2/206979/2021&type=EC&ID=175615
